01;20150925;PUWEB.TXT
02;100000;LTN;20140704;20151001;997.88903579;997.77521694;998.41635871
02;100000;LTN;20120106;20160101;964.57268312;961.7308538;965.09210986
02;100000;LTN;20140110;20160401;931.3065039;924.39784509;931.82444582
02;100000;LTN;20121005;20160701;897.65357155;886.03003873;898.16115276
02;100000;LTN;20140704;20161001;863.89876011;848.96145132;864.39260482
02;100000;LTN;20130111;20170101;833.36974988;815.51574096;833.84757503
02;100000;LTN;20131004;20170701;773.60697533;750.70985644;774.05637774
02;100000;LTN;20150703;20171001;744.34810733;719.19840734;744.78255451
02;100000;LTN;20140110;20180101;717.76273259;690.65269983;718.18264684
02;100000;LTN;20140704;20180701;666.60447371;636.06375625;666.99582884
02;100000;LTN;20150109;20190101;619.60648151;586.17633915;619.96960804
02;100000;LTN;20150703;20190701;576.71150036;541.05592291;577.0492903
02;100000;LTN;20150225;20210101;464.95645929;425.01581468;465.22608248
02;210100;LFT;20110715;20160301;7151.85882586;7145.85057841;7155.61511571
02;210100;LFT;20100409;20160907;7151.945643;7138.40572036;7155.70197846
02;210100;LFT;20101008;20170307;7152.02593348;7131.52752977;7155.78231111
02;210100;LFT;20110107;20170907;7152.12339598;7124.39060054;7155.87979639
02;210100;LFT;20110715;20180301;7152.20309247;7117.86392162;7155.95953474
02;210100;LFT;20130111;20180901;7152.29096398;7110.67476995;7156.04745241
02;210100;LFT;20130719;20190301;7152.37474946;7103.82675995;7156.13128189
02;210100;LFT;20140117;20200301;7152.54544582;7089.87253902;7156.30206816
02;210100;LFT;20140718;20200901;7152.59713159;7082.78820649;7156.35380922
02;210100;LFT;20150109;20210301;7152.63820243;7075.98097949;7156.39493003
02;210100;LFT;20150508;20210901;7152.76099227;7068.86856486;7156.51775597
02;720300;NTN-A3;19971210;20240415;10590.07456836;3392.8977046;11222.24780325
02;760100;NTNB;20020315;20230315;2505.37834895;2305.09272997;2506.68759346
02;760197;NTNB;20040815;20151115;79.02170975;78.849903;79.06188428
02;760197;NTNB;20110915;20160215;77.77099759;77.32833568;77.81031204
02;760197;NTNB;20040815;20160515;76.50032649;75.82506687;76.53894786
02;760197;NTNB;20110915;20160815;75.23039786;74.31197298;75.26835795
02;760197;NTNB;20040815;20161115;73.99982023;72.84203542;74.03715239
02;760197;NTNB;20110915;20170215;72.75091639;71.35555947;72.78761499
02;760197;NTNB;20040815;20170515;71.65464145;70.05510815;71.6907841
02;760197;NTNB;20110915;20170815;70.21740374;68.40654544;70.25330112
02;760197;NTNB;20040815;20171115;68.8489678;66.8429228;68.88451807
02;760197;NTNB;20110915;20180215;67.55213299;65.36561786;67.58727435
02;760197;NTNB;20040815;20180515;66.276804;63.91818285;66.31149473
02;760197;NTNB;20110915;20180815;64.94707141;62.41368375;64.98124583
02;760197;NTNB;20040815;20181115;63.75556429;61.05713728;63.78916338
02;760197;NTNB;20110915;20190215;62.58974933;59.73368231;62.62277268
02;760197;NTNB;20040815;20190515;61.51360129;58.51681818;61.54609171
02;760197;NTNB;20110915;20190815;60.40545178;57.25726187;60.43733215
02;760197;NTNB;20040815;20191115;59.29763405;56.00322986;59.32891113
02;760197;NTNB;20110915;20200215;58.26209821;54.83458417;58.29281097
02;760197;NTNB;20040815;20200515;57.3059188;53.75967458;57.33611499
02;760197;NTNB;20110915;20200815;56.2736032;52.60254532;56.30324086
02;760197;NTNB;20040815;20201115;55.30105885;51.517254;55.33017602
02;760197;NTNB;20120417;20210215;54.33282696;50.43993972;54.36142478
02;760197;NTNB;20040815;20210515;53.40884793;49.41588819;53.43695299
02;760197;NTNB;20120417;20210815;52.45903374;48.36628846;52.48663108
02;760197;NTNB;20040815;20211115;51.55245725;47.36843784;51.57957241
02;760197;NTNB;20120417;20220215;50.62146229;46.34677681;50.64808116
02;760197;NTNB;20040815;20220515;49.77461285;45.42111497;49.80078231
02;760197;NTNB;20120417;20220815;48.88948666;44.45641616;48.91518527
02;760197;NTNB;20040815;20221115;48.07870876;43.56714864;48.10395101
02;760197;NTNB;20120417;20230215;47.25951579;42.67117009;47.2842977
02;760197;NTNB;20040815;20230515;46.54335923;41.88993394;46.56773915
02;760197;NTNB;20120417;20230815;45.7507165;41.02879319;45.7746554
02;760197;NTNB;20040815;20231115;44.99247218;40.20851203;45.01599266
02;760197;NTNB;20120417;20240215;44.27325909;39.43252291;44.29638274
02;760197;NTNB;20040815;20240515;43.55116061;38.65663986;43.57388878
02;760197;NTNB;20120417;20240815;42.80984804;37.86229128;42.83217015
02;760197;NTNB;20040815;20241115;42.06505512;37.06808841;42.08697298
02;760197;NTNB;20130626;20250215;41.36899848;36.32794884;41.39053838
02;760197;NTNB;20040815;20250515;40.73568991;35.65730819;40.75688801
02;760197;NTNB;20130626;20250815;40.0405442;34.9230802;40.0613667
02;760197;NTNB;20040815;20251115;39.34425677;34.19081001;39.36470507
02;760197;NTNB;20130626;20260215;38.69350075;33.50835977;38.71359905
