01;150925;TC150925.txt;22:45:54;
02;11;NTN-P;5;10;10;20;20;
02;11;NTN-P;6;10;10;20;20;
02;11;NTN-P;7;10;10;20;20;
02;11;NTN-P;8;10;10;20;20;
02;11;NTN-P;9;10;10;20;20;
02;11;NTN-P;10;10;10;20;20;
02;11;NTN-P;11;10;10;20;20;
02;11;NTN-P;12;10;10;20;20;
02;11;NTN-P;13;10;10;20;20;
02;11;NTN-P;14;10;10;20;20;
02;11;NTN-P;15;10;10;20;20;
02;11;NTN-P;16;10;10;20;20;
02;11;NTN-P;17;10;10;20;20;
02;11;NTN-P;18;10;10;20;20;
02;11;NTN-P;19;10;10;20;20;
02;11;NTN-P;20;10;10;20;20;
02;11;NTN-P;21;10;10;20;20;
02;11;NTN-P;22;10;10;20;20;
02;11;NTN-P;23;10;10;20;20;
02;11;NTN-P;24;10;10;20;20;
02;12;NTN-I;0;;10000;0;10000;
02;12;NTN-I;1;20;20;40;40;
02;12;NTN-I;2;20;20;40;40;
02;12;NTN-I;3;20;20;40;40;
02;12;NTN-I;4;20;20;40;40;
02;12;NTN-I;5;20;20;40;40;
02;12;NTN-I;6;20;20;40;40;
02;12;NTN-I;7;20;20;40;40;
02;12;NTN-I;8;20;20;40;40;
02;12;NTN-I;9;20;20;40;40;
02;12;NTN-I;10;20;20;40;40;
02;12;NTN-I;11;20;20;40;40;
02;12;NTN-I;12;20;20;40;40;
02;12;NTN-I;13;20;20;40;40;
02;12;NTN-I;14;20;20;40;40;
02;12;NTN-I;15;20;20;40;40;
02;12;NTN-I;16;20;20;40;40;
02;12;NTN-I;17;20;20;40;40;
02;12;NTN-I;18;20;20;40;40;
02;12;NTN-I;19;20;20;40;40;
02;12;NTN-I;20;20;20;40;40;
02;12;NTN-I;21;20;20;40;40;
02;12;NTN-I;22;20;20;40;40;
02;12;NTN-I;23;20;20;40;40;
02;12;NTN-I;24;20;20;40;40;
02;14;NTNA1;0;;10000;0;10000;
02;14;NTNA1;1;20;20;40;40;
02;14;NTNA1;2;20;20;40;40;
02;14;NTNA1;3;20;20;40;40;
02;14;NTNA1;4;20;20;40;40;
02;14;NTNA1;5;20;20;40;40;
02;14;NTNA1;6;20;20;40;40;
02;14;NTNA1;7;20;20;40;40;
02;14;NTNA1;8;20;20;40;40;
02;14;NTNA1;9;20;20;40;40;
02;14;NTNA1;10;20;20;40;40;
02;14;NTNA1;11;20;20;40;40;
02;14;NTNA1;12;20;20;40;40;
02;14;NTNA1;13;20;20;40;40;
02;14;NTNA1;14;20;20;40;40;
02;14;NTNA1;15;20;20;40;40;
02;14;NTNA1;16;20;20;40;40;
02;14;NTNA1;17;20;20;40;40;
02;14;NTNA1;18;20;20;40;40;
02;14;NTNA1;19;20;20;40;40;
02;14;NTNA1;20;20;20;40;40;
02;14;NTNA1;21;20;20;40;40;
02;14;NTNA1;22;20;20;40;40;
02;14;NTNA1;23;20;20;40;40;
02;14;NTNA1;24;20;20;40;40;
02;15;NTN-F;0;;10000;0;10000;
02;15;NTN-F;1;20;20;40;40;
02;15;NTN-F;2;20;20;40;40;
02;15;NTN-F;3;20;20;40;40;
02;15;NTN-F;4;20;20;40;40;
02;15;NTN-F;5;20;20;40;40;
02;15;NTN-F;6;20;20;40;40;
02;15;NTN-F;7;20;20;40;40;
02;15;NTN-F;8;20;20;40;40;
02;15;NTN-F;9;20;20;40;40;
02;15;NTN-F;10;20;20;40;40;
02;15;NTN-F;11;20;20;40;40;
02;15;NTN-F;12;20;20;40;40;
02;15;NTN-F;13;20;20;40;40;
02;15;NTN-F;14;20;20;40;40;
02;15;NTN-F;15;20;20;40;40;
02;15;NTN-F;16;20;20;40;40;
02;15;NTN-F;17;20;20;40;40;
02;15;NTN-F;18;20;20;40;40;
02;15;NTN-F;19;20;20;40;40;
02;15;NTN-F;20;20;20;40;40;
02;15;NTN-F;21;20;20;40;40;
02;15;NTN-F;22;20;20;40;40;
02;15;NTN-F;23;20;20;40;40;
02;15;NTN-F;24;20;20;40;40;
02;16;NTN-A6;0;;10000;0;10000;
02;16;NTN-A6;1;20;20;40;40;
02;16;NTN-A6;2;20;20;40;40;
02;16;NTN-A6;3;20;20;40;40;
02;16;NTN-A6;4;20;20;40;40;
02;16;NTN-A6;5;20;20;40;40;
02;16;NTN-A6;6;20;20;40;40;
02;16;NTN-A6;7;20;20;40;40;
02;16;NTN-A6;8;20;20;40;40;
02;16;NTN-A6;9;20;20;40;40;
02;16;NTN-A6;10;20;20;40;40;
02;16;NTN-A6;11;20;20;40;40;
02;16;NTN-A6;12;20;20;40;40;
02;16;NTN-A6;13;20;20;40;40;
02;16;NTN-A6;14;20;20;40;40;
02;16;NTN-A6;15;20;20;40;40;
02;16;NTN-A6;16;20;20;40;40;
02;16;NTN-A6;17;20;20;40;40;
02;16;NTN-A6;18;20;20;40;40;
02;16;NTN-A6;19;20;20;40;40;
02;16;NTN-A6;20;20;20;40;40;
02;16;NTN-A6;21;20;20;40;40;
02;16;NTN-A6;22;20;20;40;40;
02;16;NTN-A6;23;20;20;40;40;
02;16;NTN-A6;24;20;20;40;40;
02;17;Título Genérico-Câmara Ativos;0;;10000;0;10000;
02;17;Título Genérico-Câmara Ativos;1;10;10;20;20;
02;17;Título Genérico-Câmara Ativos;2;10;10;20;20;
02;17;Título Genérico-Câmara Ativos;3;10;10;20;20;
02;17;Título Genérico-Câmara Ativos;4;10;10;20;20;
02;17;Título Genérico-Câmara Ativos;5;10;10;20;20;
02;17;Título Genérico-Câmara Ativos;6;10;10;20;20;
02;17;Título Genérico-Câmara Ativos;7;10;10;20;20;
02;17;Título Genérico-Câmara Ativos;8;10;10;20;20;
02;17;Título Genérico-Câmara Ativos;9;10;10;20;20;
02;17;Título Genérico-Câmara Ativos;10;10;10;20;20;
02;17;Título Genérico-Câmara Ativos;11;10;10;20;20;
02;17;Título Genérico-Câmara Ativos;12;10;10;20;20;
02;17;Título Genérico-Câmara Ativos;13;10;10;20;20;
02;17;Título Genérico-Câmara Ativos;14;10;10;20;20;
02;17;Título Genérico-Câmara Ativos;15;10;10;20;20;
02;17;Título Genérico-Câmara Ativos;16;10;10;20;20;
02;17;Título Genérico-Câmara Ativos;17;10;10;20;20;
02;17;Título Genérico-Câmara Ativos;18;10;10;20;20;
02;17;Título Genérico-Câmara Ativos;19;10;10;20;20;
02;17;Título Genérico-Câmara Ativos;20;10;10;20;20;
02;17;Título Genérico-Câmara Ativos;21;10;10;20;20;
02;17;Título Genérico-Câmara Ativos;22;10;10;20;20;
02;17;Título Genérico-Câmara Ativos;23;10;10;20;20;
02;17;Título Genérico-Câmara Ativos;24;10;10;20;20;
02;18;NTND;0;;10000;0;10000;
02;18;NTND;1;10;10;20;20;
02;18;NTND;2;10;10;20;20;
02;18;NTND;3;10;10;20;20;
02;18;NTND;4;10;10;20;20;
02;18;NTND;5;10;10;20;20;
02;18;NTND;6;10;10;20;20;
02;18;NTND;7;10;10;20;20;
02;18;NTND;8;10;10;20;20;
02;18;NTND;9;10;10;20;20;
02;18;NTND;10;10;10;20;20;
02;18;NTND;11;10;10;20;20;
02;18;NTND;12;10;10;20;20;
02;18;NTND;13;10;10;20;20;
02;18;NTND;14;10;10;20;20;
02;18;NTND;15;10;10;20;20;
02;18;NTND;16;10;10;20;20;
02;18;NTND;17;10;10;20;20;
02;18;NTND;18;10;10;20;20;
02;18;NTND;19;10;10;20;20;
02;18;NTND;20;10;10;20;20;
02;18;NTND;21;10;10;20;20;
02;18;NTND;22;10;10;20;20;
02;18;NTND;23;10;10;20;20;
02;18;NTND;24;10;10;20;20;
02;2;LFT;0;;10000;0;10000;
02;2;LFT;1;10;10;20;20;
02;2;LFT;2;10;10;20;20;
02;2;LFT;3;10;10;20;20;
02;2;LFT;4;10;10;20;20;
02;2;LFT;5;10;10;20;20;
02;2;LFT;6;10;10;20;20;
02;2;LFT;7;10;10;20;20;
02;2;LFT;8;10;10;20;20;
02;2;LFT;9;10;10;20;20;
02;2;LFT;10;10;10;20;20;
02;2;LFT;11;10;10;20;20;
02;2;LFT;12;10;10;20;20;
02;2;LFT;13;10;10;20;20;
02;2;LFT;14;10;10;20;20;
02;2;LFT;15;10;10;20;20;
02;2;LFT;16;10;10;20;20;
02;2;LFT;17;10;10;20;20;
02;2;LFT;18;10;10;20;20;
02;2;LFT;19;10;10;20;20;
02;2;LFT;20;10;10;20;20;
02;2;LFT;21;10;10;20;20;
02;2;LFT;22;10;10;20;20;
02;2;LFT;23;10;10;20;20;
02;2;LFT;24;10;10;20;20;
02;20;NTN-R2;0;;10000;0;10000;
02;20;NTN-R2;1;20;20;40;40;
02;20;NTN-R2;2;20;20;40;40;
02;20;NTN-R2;3;20;20;40;40;
02;20;NTN-R2;4;20;20;40;40;
02;20;NTN-R2;5;20;20;40;40;
02;20;NTN-R2;6;20;20;40;40;
02;20;NTN-R2;7;20;20;40;40;
02;20;NTN-R2;8;20;20;40;40;
02;20;NTN-R2;9;20;20;40;40;
02;20;NTN-R2;10;20;20;40;40;
02;20;NTN-R2;11;20;20;40;40;
02;20;NTN-R2;12;20;20;40;40;
02;20;NTN-R2;13;20;20;40;40;
02;20;NTN-R2;14;20;20;40;40;
02;20;NTN-R2;15;20;20;40;40;
02;20;NTN-R2;16;20;20;40;40;
02;20;NTN-R2;17;20;20;40;40;
02;20;NTN-R2;18;20;20;40;40;
02;20;NTN-R2;19;20;20;40;40;
02;20;NTN-R2;20;20;20;40;40;
02;20;NTN-R2;21;20;20;40;40;
02;20;NTN-R2;22;20;20;40;40;
02;20;NTN-R2;23;20;20;40;40;
02;20;NTN-R2;24;20;20;40;40;
02;3;LFTA;0;;10000;0;10000;
02;3;LFTA;1;10;10;20;20;
02;3;LFTA;2;10;10;20;20;
02;3;LFTA;3;10;10;20;20;
02;3;LFTA;4;10;10;20;20;
02;3;LFTA;5;10;10;20;20;
02;3;LFTA;6;10;10;20;20;
02;3;LFTA;7;10;10;20;20;
02;3;LFTA;8;10;10;20;20;
02;3;LFTA;9;10;10;20;20;
02;3;LFTA;10;10;10;20;20;
02;3;LFTA;11;10;10;20;20;
02;3;LFTA;12;10;10;20;20;
02;3;LFTA;13;10;10;20;20;
02;3;LFTA;14;10;10;20;20;
02;3;LFTA;15;10;10;20;20;
02;3;LFTA;16;10;10;20;20;
02;3;LFTA;17;10;10;20;20;
02;3;LFTA;18;10;10;20;20;
02;3;LFTA;19;10;10;20;20;
02;3;LFTA;20;10;10;20;20;
02;3;LFTA;21;10;10;20;20;
02;3;LFTA;22;10;10;20;20;
02;3;LFTA;23;10;10;20;20;
02;3;LFTA;24;10;10;20;20;
02;4;LFTB;0;;10000;0;10000;
02;4;LFTB;1;10;10;20;20;
02;4;LFTB;2;10;10;20;20;
02;4;LFTB;3;10;10;20;20;
02;4;LFTB;4;10;10;20;20;
02;4;LFTB;5;10;10;20;20;
02;4;LFTB;6;10;10;20;20;
02;4;LFTB;7;10;10;20;20;
02;4;LFTB;8;10;10;20;20;
02;4;LFTB;9;10;10;20;20;
02;4;LFTB;10;10;10;20;20;
02;4;LFTB;11;10;10;20;20;
02;4;LFTB;12;10;10;20;20;
02;4;LFTB;13;10;10;20;20;
02;4;LFTB;14;10;10;20;20;
02;4;LFTB;15;10;10;20;20;
02;4;LFTB;16;10;10;20;20;
02;4;LFTB;17;10;10;20;20;
02;4;LFTB;18;10;10;20;20;
02;4;LFTB;19;10;10;20;20;
02;4;LFTB;20;10;10;20;20;
02;4;LFTB;21;10;10;20;20;
02;4;LFTB;22;10;10;20;20;
02;4;LFTB;23;10;10;20;20;
02;4;LFTB;24;10;10;20;20;
02;6;BTN-BIB;0;;10000;0;10000;
02;6;BTN-BIB;1;10;10;20;20;
02;6;BTN-BIB;2;10;10;20;20;
02;6;BTN-BIB;3;10;10;20;20;
02;6;BTN-BIB;4;10;10;20;20;
02;6;BTN-BIB;5;10;10;20;20;
02;6;BTN-BIB;6;10;10;20;20;
02;6;BTN-BIB;7;10;10;20;20;
02;6;BTN-BIB;8;10;10;20;20;
02;6;BTN-BIB;9;10;10;20;20;
02;6;BTN-BIB;10;10;10;20;20;
02;6;BTN-BIB;11;10;10;20;20;
02;6;BTN-BIB;12;10;10;20;20;
02;6;BTN-BIB;13;10;10;20;20;
02;6;BTN-BIB;14;10;10;20;20;
02;6;BTN-BIB;15;10;10;20;20;
02;6;BTN-BIB;16;10;10;20;20;
02;6;BTN-BIB;17;10;10;20;20;
02;6;BTN-BIB;18;10;10;20;20;
02;6;BTN-BIB;19;10;10;20;20;
02;6;BTN-BIB;20;10;10;20;20;
02;6;BTN-BIB;21;10;10;20;20;
02;6;BTN-BIB;22;10;10;20;20;
02;6;BTN-BIB;23;10;10;20;20;
02;6;BTN-BIB;24;10;10;20;20;
02;7;NTN-A3;0;;10000;0;10000;
02;7;NTN-A3;1;10;10;20;20;
02;7;NTN-A3;2;10;10;20;20;
02;7;NTN-A3;3;10;10;20;20;
02;7;NTN-A3;4;10;10;20;20;
02;7;NTN-A3;5;10;10;20;20;
02;7;NTN-A3;6;10;10;20;20;
02;7;NTN-A3;7;10;10;20;20;
02;7;NTN-A3;8;10;10;20;20;
02;7;NTN-A3;9;10;10;20;20;
02;7;NTN-A3;10;10;10;20;20;
02;7;NTN-A3;11;10;10;20;20;
02;7;NTN-A3;12;10;10;20;20;
02;7;NTN-A3;13;10;10;20;20;
02;7;NTN-A3;14;10;10;20;20;
02;7;NTN-A3;15;10;10;20;20;
02;7;NTN-A3;16;10;10;20;20;
02;7;NTN-A3;17;10;10;20;20;
02;7;NTN-A3;18;10;10;20;20;
02;7;NTN-A3;19;10;10;20;20;
02;7;NTN-A3;20;10;10;20;20;
02;7;NTN-A3;21;10;10;20;20;
02;7;NTN-A3;22;10;10;20;20;
02;7;NTN-A3;23;10;10;20;20;
02;7;NTN-A3;24;10;10;20;20;
02;8;NTNP;0;;10000;0;10000;
02;8;NTNP;1;10;10;20;20;
02;8;NTNP;2;10;10;20;20;
02;8;NTNP;3;10;10;20;20;
02;8;NTNP;4;10;10;20;20;
02;8;NTNP;5;10;10;20;20;
02;8;NTNP;6;10;10;20;20;
02;8;NTNP;7;10;10;20;20;
02;8;NTNP;8;10;10;20;20;
02;8;NTNP;9;10;10;20;20;
02;8;NTNP;10;10;10;20;20;
02;8;NTNP;11;10;10;20;20;
02;8;NTNP;12;10;10;20;20;
02;8;NTNP;13;10;10;20;20;
02;8;NTNP;14;10;10;20;20;
02;8;NTNP;15;10;10;20;20;
02;8;NTNP;16;10;10;20;20;
02;8;NTNP;17;10;10;20;20;
02;8;NTNP;18;10;10;20;20;
02;8;NTNP;19;10;10;20;20;
02;8;NTNP;20;10;10;20;20;
02;8;NTNP;21;10;10;20;20;
02;8;NTNP;22;10;10;20;20;
02;8;NTNP;23;10;10;20;20;
02;8;NTNP;24;10;10;20;20;
02;9;NTNB;0;;10000;0;10000;
02;9;NTNB;1;10;10;20;20;
02;9;NTNB;2;10;10;20;20;
02;9;NTNB;3;10;10;20;20;
02;9;NTNB;4;10;10;20;20;
02;9;NTNB;5;10;10;20;20;
02;9;NTNB;6;10;10;20;20;
02;9;NTNB;7;10;10;20;20;
02;9;NTNB;8;10;10;20;20;
02;9;NTNB;9;10;10;20;20;
02;9;NTNB;10;10;10;20;20;
02;9;NTNB;11;10;10;20;20;
02;9;NTNB;12;10;10;20;20;
02;9;NTNB;13;10;10;20;20;
02;9;NTNB;14;10;10;20;20;
02;9;NTNB;15;10;10;20;20;
02;9;NTNB;16;10;10;20;20;
02;9;NTNB;17;10;10;20;20;
02;9;NTNB;18;10;10;20;20;
02;9;NTNB;19;10;10;20;20;
02;9;NTNB;20;10;10;20;20;
02;9;NTNB;21;10;10;20;20;
02;9;NTNB;22;10;10;20;20;
02;9;NTNB;23;10;10;20;20;
02;9;NTNB;24;10;10;20;20;
